Store,Dept,Date,Weekly_Sales,IsHoliday
43,83,2010-10-01,4279.75,False
43,83,2010-10-08,5545.25,False
43,83,2010-10-15,5785.66,False
43,83,2010-10-22,5179.42,False
43,83,2010-10-29,4136.23,False
43,83,2010-11-05,3625.56,False
43,83,2010-11-12,4189.81,False
43,83,2010-11-19,3191.2,False
43,83,2010-11-26,2837.14,True
43,83,2010-12-03,3138.91,False
43,83,2010-12-10,4373.63,False
43,83,2010-12-17,4279.08,False
43,83,2010-12-24,3828.75,False
43,83,2010-12-31,3491.71,True
43,83,2011-01-07,5565.48,False
43,83,2011-01-14,5364.56,False
43,83,2011-01-21,4730.16,False
43,83,2011-01-28,3644.52,False
43,83,2011-02-04,4335.29,False
43,83,2011-02-11,5044.23,True
43,83,2011-02-18,5186.06,False
43,83,2011-02-25,4718.18,False
43,83,2011-03-04,5603.13,False
43,83,2011-03-11,9348.56,False
43,83,2011-03-18,7578.27,False
43,83,2011-03-25,5745.11,False
43,83,2011-04-01,5645.33,False
43,83,2011-04-08,6392.67,False
43,83,2011-04-15,6487.44,False
43,83,2011-04-22,7875.16,False
43,83,2011-04-29,3494.92,False
43,83,2011-05-06,4302.4,False
43,83,2011-05-13,5711.84,False
43,83,2011-05-20,5608.63,False
43,83,2011-05-27,3975.67,False
43,83,2011-06-03,3990.78,False
43,83,2011-06-10,4430.18,False
43,83,2011-06-17,5065.3,False
43,83,2011-06-24,5003.14,False
43,83,2011-07-01,4522.21,False
43,83,2011-07-08,4883.36,False
43,83,2011-07-15,5840.91,False
43,83,2011-07-22,5365.91,False
43,83,2011-07-29,3787.29,False
43,83,2011-08-05,4404.35,False
43,83,2011-08-12,4651.34,False
43,83,2011-08-19,3610.87,False
43,83,2011-08-26,3852.63,False
43,83,2011-09-02,4102.4,False
43,83,2011-09-09,5132.97,True
43,83,2011-09-16,4345.37,False
43,83,2011-09-23,3269.44,False
43,83,2011-09-30,3085.8,False
43,83,2011-10-07,3880.7,False
43,83,2011-10-14,3688.81,False
43,83,2011-10-21,3723.3,False
43,83,2011-10-28,3111.51,False
43,83,2011-11-04,2832.65,False
43,83,2011-11-11,3536.07,False
43,83,2011-11-18,3909.76,False
43,83,2011-11-25,2765.71,True
43,83,2011-12-02,3842.41,False
43,83,2011-12-09,4227.5,False
43,83,2011-12-16,3917.09,False
43,83,2011-12-23,3746.89,False
43,83,2011-12-30,3129.32,True
43,83,2012-01-06,6095.22,False
43,83,2012-01-13,6320.91,False
43,83,2012-01-20,5815.6,False
43,83,2012-01-27,4409.68,False
43,83,2012-02-03,5152.92,False
43,83,2012-02-10,5354.2,True
43,83,2012-02-17,5608.0,False
43,83,2012-02-24,7995.23,False
43,83,2012-03-02,6772.14,False
43,83,2012-03-09,7368.56,False
43,83,2012-03-16,6376.28,False
43,83,2012-03-23,5708.87,False
43,83,2012-03-30,5301.83,False
43,83,2012-04-06,6478.36,False
43,83,2012-04-13,5099.87,False
43,83,2012-04-20,4998.79,False
43,83,2012-04-27,4412.77,False
43,83,2012-05-04,4702.49,False
43,83,2012-05-11,4805.71,False
43,83,2012-05-18,5428.13,False
43,83,2012-05-25,4240.3,False
43,83,2012-06-01,4004.6,False
43,83,2012-06-08,5493.65,False
43,83,2012-06-15,5740.9,False
43,83,2012-06-22,5001.3,False
43,83,2012-06-29,3763.4,False
43,83,2012-07-06,4387.8,False
43,83,2012-07-13,4652.34,False
43,83,2012-07-20,4199.62,False
43,83,2012-07-27,3665.48,False
43,83,2012-08-03,4000.38,False
43,83,2012-08-10,5028.02,False
43,83,2012-08-17,4799.32,False
43,83,2012-08-24,3868.47,False
43,83,2012-08-31,3429.0,False
43,83,2012-09-07,4604.09,True
43,83,2012-09-14,4368.18,False
43,83,2012-09-21,3929.68,False
43,83,2012-09-28,3566.51,False
43,83,2012-10-05,4096.34,False
43,83,2012-10-12,5313.86,False
43,83,2012-10-19,4384.14,False
43,83,2012-10-26,3217.41,False
43,85,2010-02-05,134.71,False
43,85,2010-02-12,187.54,True
43,85,2010-02-19,83.16,False
43,85,2010-02-26,142.68,False
43,85,2010-03-05,206.26,False
43,85,2010-03-12,52.43,False
43,85,2010-03-19,60.63,False
43,85,2010-03-26,128.45,False
43,85,2010-04-02,107.6,False
43,85,2010-04-09,95.87,False
43,85,2010-04-16,52.57,False
43,85,2010-04-23,70.83,False
43,85,2010-04-30,49.51,False
43,85,2010-05-07,296.02,False
43,85,2010-05-14,144.92,False
43,85,2010-05-21,217.03,False
43,85,2010-05-28,249.43,False
43,85,2010-06-04,149.8,False
43,85,2010-06-11,234.25,False
43,85,2010-06-18,174.89,False
43,85,2010-06-25,144.57,False
43,85,2010-07-02,169.99,False
43,85,2010-07-09,194.9,False
43,85,2010-07-16,150.45,False
43,85,2010-07-23,224.19,False
43,85,2010-07-30,99.58,False
43,85,2010-08-06,55.72,False
43,85,2010-08-13,133.23,False
43,85,2010-08-20,74.5,False
43,85,2010-08-27,86.49,False
43,85,2010-09-03,128.02,False
43,85,2010-09-10,170.77,True
43,85,2010-09-17,96.22,False
43,85,2010-09-24,89.74,False
43,85,2010-10-01,20.31,False
43,85,2010-10-08,102.51,False
43,85,2010-10-15,21.78,False
43,85,2010-10-22,62.66,False
43,85,2010-11-05,35.88,False
43,85,2010-11-12,3.28,False
43,85,2010-11-19,4.75,False
43,85,2010-11-26,5.88,True
43,85,2010-12-03,17.1,False
43,85,2011-01-07,8.22,False
43,85,2011-10-21,3.83,False
43,85,2011-11-04,1.14,False
43,85,2011-11-11,3.12,False
43,85,2011-12-02,2.66,False
43,85,2011-12-09,1.66,False
43,85,2011-12-16,7.41,False
43,85,2011-12-23,0.19,False
43,85,2011-12-30,2.04,True
43,85,2012-01-13,0.0,False
43,85,2012-02-03,13.49,False
43,85,2012-04-20,2.27,False
43,85,2012-04-27,11.81,False
43,85,2012-05-04,15.89,False
43,85,2012-05-11,1.12,False
43,85,2012-10-19,3.42,False
43,85,2012-10-26,0.38,False
43,87,2010-02-12,20.0,True
43,87,2010-02-19,59.88,False
43,87,2010-02-26,37.05,False
43,87,2010-03-12,56.84,False
43,87,2010-03-19,134.76,False
43,87,2010-03-26,10.0,False
43,87,2010-04-02,30.0,False
43,87,2010-04-09,36.96,False
43,87,2010-04-16,46.86,False
43,87,2010-05-14,74.88,False
43,87,2010-05-21,90.0,False
43,87,2010-05-28,45.0,False
43,87,2010-06-04,30.0,False
43,87,2010-06-18,30.0,False
43,87,2010-06-25,6.47,False
43,87,2010-07-02,60.0,False
43,87,2010-07-16,14.96,False
43,87,2010-07-23,14.96,False
43,87,2010-07-30,14.96,False
43,87,2010-08-06,54.8,False
43,87,2010-08-13,14.96,False
43,87,2010-09-03,14.96,False
43,87,2010-09-10,6.47,True
43,87,2010-09-17,14.96,False
43,87,2010-10-01,19.88,False
43,87,2010-10-08,139.36,False
43,87,2010-10-15,74.72,False
43,87,2010-10-22,89.64,False
43,87,2010-10-29,159.32,False
43,87,2010-11-05,79.76,False
43,87,2010-11-12,89.6,False
43,87,2010-11-19,39.76,False
43,87,2010-11-26,39.76,True
43,87,2010-12-03,64.64,False
43,87,2010-12-10,49.88,False
43,87,2010-12-17,74.76,False
43,87,2010-12-24,19.88,False
43,87,2010-12-31,79.6,True
43,87,2011-01-07,74.68,False
43,87,2011-01-14,19.88,False
43,87,2011-01-21,29.82,False
43,87,2011-01-28,59.64,False
43,87,2011-02-04,39.76,False
43,87,2011-02-11,109.6,True
43,87,2011-02-18,220.5,False
43,87,2011-02-25,145.54,False
43,87,2011-03-04,178.34,False
43,87,2011-03-11,243.02,False
43,87,2011-03-18,169.86,False
43,87,2011-03-25,132.29,False
43,87,2011-04-01,76.23,False
43,87,2011-04-08,179.7,False
43,87,2011-04-15,227.54,False
43,87,2011-04-22,73.9,False
43,87,2011-04-29,139.8,False
43,87,2011-05-13,59.8,False
43,87,2011-05-20,59.94,False
43,87,2011-05-27,23.94,False
43,87,2011-06-03,113.86,False
43,87,2011-06-17,124.9,False
43,87,2011-06-24,23.92,False
43,87,2011-07-01,124.86,False
43,87,2011-07-08,69.88,False
43,87,2011-07-15,14.96,False
43,87,2011-07-22,39.84,False
43,87,2011-08-05,29.88,False
43,87,2011-08-26,45.0,False
43,87,2011-09-02,59.76,False
43,87,2011-09-09,15.0,True
43,87,2011-09-16,64.96,False
43,87,2011-09-23,94.96,False
43,87,2011-09-30,24.88,False
43,87,2011-10-14,39.84,False
43,87,2011-10-21,25.0,False
43,87,2011-10-28,94.76,False
43,87,2011-11-04,45.0,False
43,87,2011-11-11,33.86,False
43,87,2011-11-18,144.84,False
43,87,2011-11-25,45.0,True
43,87,2011-12-02,195.0,False
43,87,2011-12-09,69.88,False
43,87,2011-12-16,25.0,False
43,87,2011-12-30,34.88,True
43,87,2012-01-06,39.76,False
43,87,2012-01-13,53.88,False
43,87,2012-01-20,71.72,False
43,87,2012-01-27,187.48,False
43,87,2012-02-03,174.82,False
43,87,2012-02-10,34.88,True
43,87,2012-02-17,34.92,False
43,87,2012-02-24,98.24,False
43,87,2012-03-02,35.8,False
43,87,2012-03-09,50.72,False
43,87,2012-03-16,59.72,False
43,87,2012-03-23,49.72,False
43,87,2012-03-30,44.64,False
43,87,2012-04-06,9.88,False
43,87,2012-04-13,43.8,False
43,87,2012-04-20,39.76,False
43,87,2012-05-04,79.88,False
43,87,2012-05-11,75.48,False
43,87,2012-05-18,122.68,False
43,87,2012-05-25,122.5,False
43,87,2012-06-01,57.62,False
43,87,2012-06-08,145.26,False
43,87,2012-06-15,39.62,False
43,87,2012-06-22,140.34,False
43,87,2012-06-29,94.94,False
43,87,2012-07-06,82.56,False
43,87,2012-07-13,82.58,False
43,87,2012-07-20,57.02,False
43,87,2012-07-27,114.72,False
43,87,2012-08-03,152.26,False
43,87,2012-08-10,142.34,False
43,87,2012-08-17,131.34,False
43,87,2012-08-24,234.44,False
43,87,2012-08-31,127.44,False
43,87,2012-09-07,141.56,True
43,87,2012-09-14,159.12,False
43,87,2012-09-21,66.91,False
43,87,2012-09-28,107.96,False
43,87,2012-10-05,120.32,False
43,87,2012-10-12,91.6,False
43,87,2012-10-19,199.68,False
43,87,2012-10-26,204.33,False
43,90,2010-02-05,66687.72,False
43,90,2010-02-12,66283.0,True
43,90,2010-02-19,66339.69,False
43,90,2010-02-26,61739.41,False
43,90,2010-03-05,63569.76,False
43,90,2010-03-12,63394.3,False
43,90,2010-03-19,65638.14,False
43,90,2010-03-26,64020.15,False
43,90,2010-04-02,62809.61,False
43,90,2010-04-09,63288.91,False
43,90,2010-04-16,65298.03,False
43,90,2010-04-23,62544.83,False
43,90,2010-04-30,60136.79,False
43,90,2010-05-07,64299.73,False
43,90,2010-05-14,64484.89,False
43,90,2010-05-21,63093.86,False
43,90,2010-05-28,58136.61,False
43,90,2010-06-04,62533.07,False
43,90,2010-06-11,64590.4,False
43,90,2010-06-18,65812.1,False
43,90,2010-06-25,60955.19,False
43,90,2010-07-02,61262.85,False
43,90,2010-07-09,65142.23,False
43,90,2010-07-16,67272.37,False
43,90,2010-07-23,63314.07,False
43,90,2010-07-30,60656.26,False
43,90,2010-08-06,67098.51,False
43,90,2010-08-13,66522.17,False
43,90,2010-08-20,68599.87,False
43,90,2010-08-27,65910.63,False
43,90,2010-09-03,66822.36,False
43,90,2010-09-10,71449.79,True
43,90,2010-09-17,72496.19,False
43,90,2010-09-24,65621.39,False
43,90,2010-10-01,66877.64,False
43,90,2010-10-08,71569.45,False
43,90,2010-10-15,72682.77,False
43,90,2010-10-22,69934.97,False
43,90,2010-10-29,61389.21,False
43,90,2010-11-05,59256.3,False
43,90,2010-11-12,61406.3,False
43,90,2010-11-19,59267.64,False
43,90,2010-11-26,67215.8,True
43,90,2010-12-03,57718.58,False
43,90,2010-12-10,60636.55,False
43,90,2010-12-17,62273.79,False
43,90,2010-12-24,70093.75,False
43,90,2010-12-31,58129.15,True
43,90,2011-01-07,63399.53,False
43,90,2011-01-14,64541.91,False
43,90,2011-01-21,61510.02,False
43,90,2011-01-28,57651.16,False
43,90,2011-02-04,67181.12,False
43,90,2011-02-11,60068.24,True
43,90,2011-02-18,59350.56,False
43,90,2011-02-25,57939.85,False
43,90,2011-03-04,59813.44,False
43,90,2011-03-11,61652.85,False
43,90,2011-03-18,61778.82,False
43,90,2011-03-25,58013.13,False
43,90,2011-04-01,61562.9,False
43,90,2011-04-08,66374.12,False
43,90,2011-04-15,65540.24,False
43,90,2011-04-22,64748.29,False
43,90,2011-04-29,60293.7,False
43,90,2011-05-06,63948.64,False
43,90,2011-05-13,67566.17,False
43,90,2011-05-20,65709.11,False
43,90,2011-05-27,58616.89,False
43,90,2011-06-03,62314.15,False
43,90,2011-06-10,67458.17,False
43,90,2011-06-17,68967.76,False
43,90,2011-06-24,64228.1,False
43,90,2011-07-01,62140.55,False
43,90,2011-07-08,64574.18,False
43,90,2011-07-15,68259.66,False
43,90,2011-07-22,62639.18,False
43,90,2011-07-29,60798.26,False
43,90,2011-08-05,61975.0,False
43,90,2011-08-12,63482.2,False
43,90,2011-08-19,60779.41,False
43,90,2011-08-26,60076.93,False
43,90,2011-09-02,62050.1,False
43,90,2011-09-09,66807.69,True
43,90,2011-09-16,66242.18,False
43,90,2011-09-23,63898.68,False
43,90,2011-09-30,61597.32,False
43,90,2011-10-07,69259.21,False
43,90,2011-10-14,66451.07,False
43,90,2011-10-21,64436.27,False
43,90,2011-10-28,61107.08,False
43,90,2011-11-04,65380.25,False
43,90,2011-11-11,69005.32,False
43,90,2011-11-18,68153.77,False
43,90,2011-11-25,73634.44,True
43,90,2011-12-02,64116.99,False
43,90,2011-12-09,68683.79,False
43,90,2011-12-16,66288.89,False
43,90,2011-12-23,78137.86,False
43,90,2011-12-30,58657.91,True
43,90,2012-01-06,70572.1,False
43,90,2012-01-13,70118.99,False
43,90,2012-01-20,68084.01,False
43,90,2012-01-27,63473.16,False
43,90,2012-02-03,65934.14,False
43,90,2012-02-10,67819.43,True
43,90,2012-02-17,63678.63,False
43,90,2012-02-24,62214.73,False
43,90,2012-03-02,61599.04,False
43,90,2012-03-09,65902.57,False
43,90,2012-03-16,67123.57,False
43,90,2012-03-23,62069.69,False
43,90,2012-03-30,59357.35,False
43,90,2012-04-06,65548.29,False
43,90,2012-04-13,64079.67,False
43,90,2012-04-20,65148.13,False
43,90,2012-04-27,58027.49,False
43,90,2012-05-04,61204.46,False
43,90,2012-05-11,58126.2,False
43,90,2012-05-18,61966.64,False
43,90,2012-05-25,55330.12,False
43,90,2012-06-01,56157.52,False
43,90,2012-06-08,63155.15,False
43,90,2012-06-15,63262.54,False
43,90,2012-06-22,58938.38,False
43,90,2012-06-29,55987.52,False
43,90,2012-07-06,59584.78,False
43,90,2012-07-13,62822.9,False
43,90,2012-07-20,59686.38,False
43,90,2012-07-27,56052.43,False
43,90,2012-08-03,59324.16,False
43,90,2012-08-10,64402.15,False
43,90,2012-08-17,62130.57,False
43,90,2012-08-24,58310.8,False
43,90,2012-08-31,58728.58,False
43,90,2012-09-07,65327.6,True
43,90,2012-09-14,62187.67,False
43,90,2012-09-21,59627.41,False
43,90,2012-09-28,58026.16,False
43,90,2012-10-05,67509.35,False
43,90,2012-10-12,67600.72,False
43,90,2012-10-19,64572.09,False
43,90,2012-10-26,58738.96,False
43,91,2010-02-05,35132.68,False
43,91,2010-02-12,37794.33,True
43,91,2010-02-19,37669.35,False
43,91,2010-02-26,34676.4,False
43,91,2010-03-05,37408.37,False
43,91,2010-03-12,36693.42,False
43,91,2010-03-19,39227.93,False
43,91,2010-03-26,35848.2,False
43,91,2010-04-02,35566.54,False
43,91,2010-04-09,40232.21,False
43,91,2010-04-16,44561.15,False
43,91,2010-04-23,38601.17,False
43,91,2010-04-30,35126.64,False
43,91,2010-05-07,41397.65,False
43,91,2010-05-14,43107.96,False
43,91,2010-05-21,42201.0,False
43,91,2010-05-28,35481.18,False
43,91,2010-06-04,40087.28,False
43,91,2010-06-11,46400.17,False
43,91,2010-06-18,47319.06,False
43,91,2010-06-25,39088.11,False
43,91,2010-07-02,37860.32,False
43,91,2010-07-09,45067.32,False
43,91,2010-07-16,46214.82,False
43,91,2010-07-23,39317.26,False
43,91,2010-07-30,35793.84,False
43,91,2010-08-06,41271.09,False
43,91,2010-08-13,44551.22,False
43,91,2010-08-20,45497.03,False
43,91,2010-08-27,38985.74,False
43,91,2010-09-03,38532.91,False
43,91,2010-09-10,42761.78,True
43,91,2010-09-17,45433.11,False
43,91,2010-09-24,38262.23,False
43,91,2010-10-01,36902.13,False
43,91,2010-10-08,42708.42,False
43,91,2010-10-15,43919.5,False
43,91,2010-10-22,39383.5,False
43,91,2010-10-29,31838.36,False
43,91,2010-11-05,29697.12,False
43,91,2010-11-12,31705.94,False
43,91,2010-11-19,30713.1,False
43,91,2010-11-26,29297.69,True
43,91,2010-12-03,26322.46,False
43,91,2010-12-10,31096.34,False
43,91,2010-12-17,30913.13,False
43,91,2010-12-24,29135.93,False
43,91,2010-12-31,22940.03,True
43,91,2011-01-07,31547.42,False
43,91,2011-01-14,35366.88,False
43,91,2011-01-21,32692.38,False
43,91,2011-01-28,27434.43,False
43,91,2011-02-04,32151.61,False
43,91,2011-02-11,31526.41,True
43,91,2011-02-18,32319.32,False
43,91,2011-02-25,30140.48,False
43,91,2011-03-04,31926.42,False
43,91,2011-03-11,35057.37,False
43,91,2011-03-18,37489.54,False
43,91,2011-03-25,32439.21,False
43,91,2011-04-01,31236.97,False
43,91,2011-04-08,36891.7,False
43,91,2011-04-15,37787.37,False
43,91,2011-04-22,35509.5,False
43,91,2011-04-29,30077.6,False
43,91,2011-05-06,35730.06,False
43,91,2011-05-13,38558.05,False
43,91,2011-05-20,37836.61,False
43,91,2011-05-27,31109.56,False
43,91,2011-06-03,33997.13,False
43,91,2011-06-10,38725.39,False
43,91,2011-06-17,41503.26,False
43,91,2011-06-24,34301.07,False
43,91,2011-07-01,32864.51,False
43,91,2011-07-08,37602.49,False
43,91,2011-07-15,39563.85,False
43,91,2011-07-22,34298.69,False
43,91,2011-07-29,30473.97,False
43,91,2011-08-05,33599.03,False
43,91,2011-08-12,37336.41,False
43,91,2011-08-19,33874.92,False
43,91,2011-08-26,30166.92,False
43,91,2011-09-02,31438.44,False
43,91,2011-09-09,35530.81,True
43,91,2011-09-16,37061.03,False
43,91,2011-09-23,31209.56,False
43,91,2011-09-30,28094.2,False
43,91,2011-10-07,34245.04,False
43,91,2011-10-14,32415.07,False
43,91,2011-10-21,29596.45,False
43,91,2011-10-28,26717.27,False
43,91,2011-11-04,28619.85,False
43,91,2011-11-11,31234.46,False
43,91,2011-11-18,30929.83,False
43,91,2011-11-25,28993.08,True
43,91,2011-12-02,24213.94,False
43,91,2011-12-09,29951.47,False
43,91,2011-12-16,30853.02,False
43,91,2011-12-23,30893.91,False
43,91,2011-12-30,21047.82,True
43,91,2012-01-06,32371.34,False
43,91,2012-01-13,36212.3,False
43,91,2012-01-20,33485.52,False
43,91,2012-01-27,28438.23,False
43,91,2012-02-03,32003.26,False
43,91,2012-02-10,34864.15,True
43,91,2012-02-17,33789.48,False
43,91,2012-02-24,30640.59,False
43,91,2012-03-02,30840.82,False
43,91,2012-03-09,34725.99,False
43,91,2012-03-16,35970.4,False
43,91,2012-03-23,31391.46,False
43,91,2012-03-30,31442.65,False
43,91,2012-04-06,36103.69,False
43,91,2012-04-13,34911.83,False
43,91,2012-04-20,36799.47,False
43,91,2012-04-27,32238.51,False
43,91,2012-05-04,34791.81,False
43,91,2012-05-11,34826.39,False
43,91,2012-05-18,37198.12,False
43,91,2012-05-25,32092.99,False
43,91,2012-06-01,31324.4,False
43,91,2012-06-08,37813.56,False
43,91,2012-06-15,39734.28,False
43,91,2012-06-22,33692.03,False
43,91,2012-06-29,32133.96,False
43,91,2012-07-06,33517.14,False
43,91,2012-07-13,37446.82,False
43,91,2012-07-20,35699.57,False
43,91,2012-07-27,30985.1,False
43,91,2012-08-03,31555.24,False
43,91,2012-08-10,39455.6,False
43,91,2012-08-17,37552.34,False
43,91,2012-08-24,32125.88,False
43,91,2012-08-31,29338.35,False
43,91,2012-09-07,35987.57,True
43,91,2012-09-14,34947.98,False
43,91,2012-09-21,32560.45,False
43,91,2012-09-28,29063.44,False
43,91,2012-10-05,34800.29,False
43,91,2012-10-12,35628.09,False
43,91,2012-10-19,33464.76,False
43,91,2012-10-26,27716.48,False
43,92,2010-02-05,88056.65,False
43,92,2010-02-12,95351.96,True
43,92,2010-02-19,93169.6,False
43,92,2010-02-26,83933.13,False
43,92,2010-03-05,88801.88,False
43,92,2010-03-12,91107.16,False
43,92,2010-03-19,89942.53,False
43,92,2010-03-26,81222.37,False
43,92,2010-04-02,84400.09,False
43,92,2010-04-09,92534.76,False
43,92,2010-04-16,90635.06,False
43,92,2010-04-23,83381.98,False
43,92,2010-04-30,77698.17,False
43,92,2010-05-07,93358.83,False
43,92,2010-05-14,90636.54,False
43,92,2010-05-21,85288.14,False
43,92,2010-05-28,73085.98,False
43,92,2010-06-04,80087.64,False
43,92,2010-06-11,89238.62,False
43,92,2010-06-18,91422.04,False
43,92,2010-06-25,77002.38,False
43,92,2010-07-02,80772.75,False
43,92,2010-07-09,90329.17,False
43,92,2010-07-16,92767.51,False
43,92,2010-07-23,81813.25,False
43,92,2010-07-30,75672.67,False
43,92,2010-08-06,90623.36,False
43,92,2010-08-13,96077.12,False
43,92,2010-08-20,90339.0,False
43,92,2010-08-27,81410.03,False
43,92,2010-09-03,84933.74,False
43,92,2010-09-10,93005.42,True
43,92,2010-09-17,96975.17,False
43,92,2010-09-24,81284.03,False
43,92,2010-10-01,83776.13,False
43,92,2010-10-08,96493.02,False
43,92,2010-10-15,96198.86,False
43,92,2010-10-22,88872.12,False
43,92,2010-10-29,75543.68,False
43,92,2010-11-05,77499.94,False
43,92,2010-11-12,83053.05,False
43,92,2010-11-19,82748.26,False
43,92,2010-11-26,97095.68,True
43,92,2010-12-03,70857.94,False
43,92,2010-12-10,81390.99,False
43,92,2010-12-17,82924.32,False
43,92,2010-12-24,95450.22,False
43,92,2010-12-31,65245.73,True
43,92,2011-01-07,82940.28,False
43,92,2011-01-14,88020.22,False
43,92,2011-01-21,79396.33,False
43,92,2011-01-28,71738.33,False
43,92,2011-02-04,87442.19,False
43,92,2011-02-11,82572.78,True
43,92,2011-02-18,82837.72,False
43,92,2011-02-25,74373.92,False
43,92,2011-03-04,81023.82,False
43,92,2011-03-11,86123.75,False
43,92,2011-03-18,83371.07,False
43,92,2011-03-25,72519.39,False
43,92,2011-04-01,73683.51,False
43,92,2011-04-08,85330.94,False
43,92,2011-04-15,85668.18,False
43,92,2011-04-22,78670.72,False
43,92,2011-04-29,72090.9,False
43,92,2011-05-06,81383.97,False
43,92,2011-05-13,84685.88,False
43,92,2011-05-20,80785.24,False
43,92,2011-05-27,69071.16,False
43,92,2011-06-03,74338.15,False
43,92,2011-06-10,80944.39,False
43,92,2011-06-17,85091.52,False
43,92,2011-06-24,72552.25,False
43,92,2011-07-01,67140.09,False
43,92,2011-07-08,86077.17,False
43,92,2011-07-15,86255.28,False
43,92,2011-07-22,85738.27,False
43,92,2011-07-29,65523.92,False
43,92,2011-08-05,77740.3,False
43,92,2011-08-12,79637.89,False
43,92,2011-08-19,91247.41,False
43,92,2011-08-26,75894.01,False
43,92,2011-09-02,72381.16,False
43,92,2011-09-09,101792.33,True
43,92,2011-09-16,87362.19,False
43,92,2011-09-23,77215.19,False
43,92,2011-09-30,70795.15,False
43,92,2011-10-07,86621.97,False
43,92,2011-10-14,83405.06,False
43,92,2011-10-21,79208.99,False
43,92,2011-10-28,75542.2,False
43,92,2011-11-04,83936.47,False
43,92,2011-11-11,93514.37,False
43,92,2011-11-18,94543.39,False
43,92,2011-11-25,102374.27,True
43,92,2011-12-02,86072.26,False
43,92,2011-12-09,96067.09,False
43,92,2011-12-16,99412.47,False
43,92,2011-12-23,108517.42,False
43,92,2011-12-30,68404.41,True
43,92,2012-01-06,90191.57,False
43,92,2012-01-13,96253.56,False
43,92,2012-01-20,90007.21,False
43,92,2012-01-27,78074.54,False
43,92,2012-02-03,82455.86,False
43,92,2012-02-10,94144.42,True
43,92,2012-02-17,95924.31,False
43,92,2012-02-24,81405.76,False
43,92,2012-03-02,90232.68,False
43,92,2012-03-09,90195.91,False
43,92,2012-03-16,91226.88,False
43,92,2012-03-23,80545.44,False
43,92,2012-03-30,74788.83,False
43,92,2012-04-06,85015.79,False
43,92,2012-04-13,85617.45,False
43,92,2012-04-20,86058.55,False
43,92,2012-04-27,73553.79,False
43,92,2012-05-04,78517.95,False
43,92,2012-05-11,84434.69,False
43,92,2012-05-18,85687.63,False
43,92,2012-05-25,72713.31,False
43,92,2012-06-01,71477.17,False
43,92,2012-06-08,84140.29,False
43,92,2012-06-15,85447.12,False
43,92,2012-06-22,75115.07,False
43,92,2012-06-29,71470.69,False
43,92,2012-07-06,81007.57,False
43,92,2012-07-13,85963.74,False
43,92,2012-07-20,78318.63,False
43,92,2012-07-27,71621.43,False
43,92,2012-08-03,76139.32,False
43,92,2012-08-10,88067.64,False
43,92,2012-08-17,85484.97,False
43,92,2012-08-24,76299.42,False
43,92,2012-08-31,70999.86,False
43,92,2012-09-07,86821.45,True
43,92,2012-09-14,88447.56,False
43,92,2012-09-21,79693.38,False
43,92,2012-09-28,73678.43,False
43,92,2012-10-05,86067.68,False
43,92,2012-10-12,86107.92,False
43,92,2012-10-19,84388.67,False
43,92,2012-10-26,75010.86,False
43,93,2010-02-05,35102.27,False
43,93,2010-02-12,36857.03,True
43,93,2010-02-19,33138.61,False
43,93,2010-02-26,31049.99,False
43,93,2010-03-05,33553.78,False
43,93,2010-03-12,34507.41,False
43,93,2010-03-19,34739.27,False
43,93,2010-03-26,32005.7,False
43,93,2010-04-02,32775.68,False
43,93,2010-04-09,38547.86,False
43,93,2010-04-16,39332.64,False
43,93,2010-04-23,37115.54,False
43,93,2010-04-30,34060.34,False
43,93,2010-05-07,39104.53,False
43,93,2010-05-14,40238.47,False
43,93,2010-05-21,37648.93,False
43,93,2010-05-28,34185.05,False
43,93,2010-06-04,40097.19,False
43,93,2010-06-11,39393.42,False
43,93,2010-06-18,42665.24,False
43,93,2010-06-25,35034.84,False
43,93,2010-07-02,36932.54,False
43,93,2010-07-09,43536.88,False
43,93,2010-07-16,41310.2,False
43,93,2010-07-23,37528.24,False
43,93,2010-07-30,34762.56,False
43,93,2010-08-06,39322.77,False
43,93,2010-08-13,42763.03,False
43,93,2010-08-20,40155.54,False
43,93,2010-08-27,36456.85,False
43,93,2010-09-03,39777.85,False
43,93,2010-09-10,43948.72,True
43,93,2010-09-17,44789.37,False
43,93,2010-09-24,36377.28,False
43,93,2010-10-01,36192.72,False
43,93,2010-10-08,40151.32,False
43,93,2010-10-15,42710.36,False
43,93,2010-10-22,40361.81,False
43,93,2010-10-29,33052.09,False
43,93,2010-11-05,34822.03,False
43,93,2010-11-12,37282.5,False
43,93,2010-11-19,37645.56,False
43,93,2010-11-26,39597.2,True
43,93,2010-12-03,28785.3,False
43,93,2010-12-10,35365.29,False
43,93,2010-12-17,35906.78,False
43,93,2010-12-24,43467.34,False
43,93,2010-12-31,30583.27,True
43,93,2011-01-07,35399.55,False
43,93,2011-01-14,36904.94,False
43,93,2011-01-21,35773.12,False
43,93,2011-01-28,31694.38,False
43,93,2011-02-04,40629.86,False
43,93,2011-02-11,35573.16,True
43,93,2011-02-18,34438.13,False
43,93,2011-02-25,33220.99,False
43,93,2011-03-04,33477.38,False
43,93,2011-03-11,34662.46,False
43,93,2011-03-18,35525.4,False
43,93,2011-03-25,30338.33,False
43,93,2011-04-01,33173.66,False
43,93,2011-04-08,37751.64,False
43,93,2011-04-15,37394.51,False
