user_id,anime_id,rating
64714,13659,10
64714,20785,7
64722,13659,10
64725,4107,-1
64725,15451,-1
64725,20785,-1
64727,20785,9
64728,19115,8
64730,5262,-1
64730,13659,-1
64730,32542,8
64731,13659,8
64731,16199,7
64731,17777,7
64731,20785,8
64732,13659,8
64733,1887,9
64733,4053,7
64733,13659,7
64733,15451,8
64733,17777,6
64733,20785,9
64735,13659,6
64737,1887,9
64737,13659,9
64739,13659,10
64739,17777,8
64741,1887,7
64741,13659,7
64741,15451,3
64741,17777,7
64744,1887,7
64745,13659,-1
64749,1887,9
64749,4107,8
64749,10681,7
64749,13659,7
64749,20785,7
64755,1887,7
64755,13659,10
64755,15451,8
64756,15451,3
64757,15451,9
64760,1887,9
64766,1887,8
64766,13659,8
64766,15451,7
64766,32542,9
64768,20785,10
64774,1887,-1
64780,1887,8
64780,13659,8
64782,13659,9
64782,15451,8
64785,15451,8
64785,20785,9
64786,5262,5
64788,13659,5
64793,1887,8
64797,15451,8
64797,20785,7
64798,13659,-1
64798,15451,-1
64798,17777,-1
64799,13659,8
64799,15451,8
64799,20785,9
64799,32542,9
64803,13659,-1
64803,17777,-1
64806,10681,-1
64806,13659,-1
64806,15451,-1
64806,17777,-1
64810,1887,9
64810,13659,9
64810,20785,7
64812,1887,8
64817,14735,7
64817,15451,10
64818,1887,7
64820,5262,7
64821,15451,9
64822,1887,10
64822,16199,8
64823,15451,10
64824,15451,7
64825,1887,-1
64825,10681,10
64825,13659,9
64825,20785,10
64825,32542,5
64827,15451,10
64830,15451,7
64830,20785,6
64831,15451,8
64831,20785,8
64833,4053,9
64833,15451,7
64835,15451,7
64835,20785,10
64835,32542,-1
64836,19115,7
64838,1887,10
64838,13659,10
64838,15451,8
64838,20785,8
64843,4107,-1
64843,13659,7
64843,20785,7
64848,1887,8
64848,13659,6
64849,4053,-1
64849,5262,-1
64849,20785,-1
64849,32542,-1
64854,13659,9
64854,15451,5
64854,20785,5
64854,31573,5
64855,20785,8
64856,28851,10
64856,32542,9
64862,10681,10
64862,15451,10
64863,1887,-1
64863,13659,-1
64863,15451,-1
64863,20785,-1
64863,22123,-1
64864,13659,6
64865,16199,9
64865,20785,10
64866,13659,7
64868,13659,8
64868,15451,8
64873,15451,8
64873,20785,9
64873,32542,8
64874,1887,6
64877,13659,9
64877,20785,9
64878,19133,4
64879,1887,3
64880,4053,9
64880,5262,9
64880,7547,8
64881,5262,7
64885,15451,9
64885,20785,10
64886,14735,10
64891,15451,10
64891,17777,8
64891,20785,6
64898,10934,8
64898,13659,9
64898,14735,9
64898,15451,-1
64898,17777,8
64898,18653,7
64898,20785,10
64899,15451,7
64899,20785,7
64900,13659,7
64903,10681,10
64905,15451,8
64905,20785,9
64906,20785,6
64910,15451,7
64910,20785,10
64911,1887,8
64913,1887,9
64914,15451,8
64914,20785,8
64915,13659,7
64915,15451,6
64915,17777,4
64915,20785,5
64917,32542,7
64919,20785,8
64920,13659,9
64921,4107,-1
64921,20785,-1
64923,13659,-1
64923,15451,-1
64932,13659,5
64932,15451,6
64935,2148,2
64935,17777,1
64936,20785,8
64937,1887,6
64938,13659,10
64938,15451,10
64940,15451,10
64942,1887,7
64946,1887,9
64950,13659,7
64950,32542,7
64951,15451,8
64958,13659,7
64962,15451,10
64962,20785,9
64965,1887,-1
64965,5262,-1
64968,13659,9
64968,15451,10
64968,17777,7
64968,20785,9
64968,32542,10
64969,15451,8
64970,13659,7
64971,15451,10
64973,1887,9
64974,13659,7
64975,13659,7
64976,20785,10
64979,15451,7
64979,20785,7
64980,14735,-1
64983,5262,-1
64986,15451,10
64986,20785,9
64989,20785,7
64992,13659,7
64994,15451,6
64997,15451,5
65002,1887,7
65004,13659,10
65004,32542,8
65005,15451,4
65005,20785,8
65006,15451,8
65006,20785,9
65010,13659,-1
65010,15451,-1
65014,15451,8
65014,20785,7
65019,4053,9
65019,15451,8
65020,20785,9
65022,15451,7
65025,20785,8
65026,13659,7
65029,1887,8
65029,13659,9
65029,15451,10
65029,17777,8
65029,22123,8
65032,1887,-1
65032,16419,-1
65034,13659,-1
65034,20785,-1
65034,22123,-1
65034,32542,-1
65037,20785,9
65038,15451,6
65039,32542,8
65040,15451,5
65040,32542,6
65042,13659,8
65042,15451,7
65043,1887,9
65043,15451,9
65045,1887,8
65045,5262,8
65045,20785,6
65046,15451,-1
65048,1887,7
65049,15451,6
65054,4107,-1
65055,15451,8
65057,13659,-1
65057,20785,6
65059,32542,8
65060,15451,6
65060,20785,8
65061,5262,7
65062,1887,-1
65063,1887,7
65063,13659,8
65063,15451,9
65063,17777,7
65063,20785,8
65063,22123,7
65064,15451,8
65064,20785,9
65066,13659,-1
65067,15451,6
65068,15451,7
65069,4107,-1
65069,8171,-1
65069,15451,-1
65072,15451,7
65072,20785,8
65074,13659,8
65076,15451,10
65080,15451,-1
65080,17777,10
65081,13659,-1
65081,32542,-1
65082,1887,10
65086,4107,9
65086,15451,5
65086,20785,7
65087,13659,-1
65087,20785,-1
65088,1887,10
65088,5262,8
65089,13659,10
65092,15451,8
65093,22123,9
65096,13659,5
65098,16199,-1
65099,3318,10
65100,32542,7
65101,13659,8
65102,15451,6
65102,19115,8
65105,1887,10
65105,15451,10
65108,1887,6
65108,10702,5
65108,15451,6
65108,20785,6
65110,13659,8
65110,15451,8
65110,20785,9
65110,32542,8
65112,20785,6
65114,15451,9
65114,20785,9
65116,1887,6
65116,10197,7
65118,1887,7
65118,32542,7
65119,15451,7
65119,17777,5
65119,20785,7
65124,1887,10
65125,15451,7
65125,20785,8
65128,32542,6
65129,1887,4
65129,13659,5
65131,16610,2
65131,17777,3
65131,20785,4
65132,1887,8
65132,5262,9
65132,13659,6
65132,17777,6
65133,15451,-1
65138,20785,8
65139,5262,6
65140,15451,7
65140,20785,9
65141,13659,6
65146,167,10
65146,10681,6
65147,15451,10
65152,167,8
65152,1887,8
65152,3318,8
65152,10681,7
65152,13659,9
65152,15451,8
65152,17777,7
65152,20785,9
65154,20785,8
65155,13659,4
65155,19115,9
65156,10681,9
65156,15451,8
65156,20785,8
65157,15451,3
65158,13659,6
65158,15451,8
65158,20785,9
65161,13659,9
65161,15451,10
65161,20785,9
65161,32542,10
65163,13659,8
65166,15451,8
65169,15451,9
65171,1887,-1
65172,971,7
65172,1887,7
65172,5262,8
65174,13659,-1
65174,15451,-1
65174,17777,-1
65174,22123,-1
65175,167,7
65175,1887,6
65175,10681,6
65175,13659,7
65175,20785,7
65178,10681,6
65180,15451,8
65181,15451,8
65182,15451,-1
65182,20785,-1
65183,15451,9
65186,5784,6
65187,15451,8
65188,20785,-1
65191,15451,8
65192,5262,8
65193,1887,-1
65193,15451,10
65193,20785,-1
65196,13659,8
65198,15451,-1
65198,20785,-1
65203,15451,8
65206,1887,9
65206,4107,7
65206,15451,8
65206,20785,9
65206,32542,6
65207,13659,7
65207,17777,7
65211,15451,10
65212,15451,6
65212,20785,6
65214,1887,8
65219,15451,9
65220,15451,7
65221,13659,-1
65221,15451,-1
65230,16199,7
65231,15451,10
65232,15451,7
65234,22123,7
65237,1887,7
65237,3318,7
65237,4107,7
65237,10681,7
65237,15451,8
65237,16199,7
65237,30364,6
65239,10681,8
65239,13659,7
65243,13659,7
65243,15451,8
65243,20785,9
65244,20785,9
65247,10681,-1
65251,2148,7
65252,15451,7
65252,20785,9
65253,15451,9
65254,32542,10
65255,13659,6
65258,16317,10
65259,32542,9
65260,15451,10
65261,13659,6
65261,15451,7
65261,17777,5
65261,20785,6
65261,32542,6
65263,13659,4
65263,20785,6
65264,13659,8
65264,15451,9
65264,20785,9
65265,13659,9
65265,15451,10
65265,20785,9
65266,5784,6
65267,17777,4
65270,20785,-1
65272,1887,-1
65272,4107,-1
65272,32542,-1
65275,15451,9
65276,167,-1
65276,10681,-1
65276,15451,10
65276,17777,6
65276,20785,10
65276,32542,-1
65277,1887,8
65279,15451,6
65280,15451,10
65283,16317,8
65284,1887,6
65285,4107,8
65287,10546,-1
65287,15451,-1
65287,18653,-1
65287,20785,-1
65287,32542,-1
65290,15451,9
65293,13659,8
65294,15451,9
65296,1887,-1
65299,1887,8
65299,4107,8
65299,20785,9
65300,20785,6
65301,13659,9
65301,20785,10
65301,32542,10
65302,15451,9
65302,20785,-1
65303,10681,5
65303,13659,6
65303,15451,7
65303,20785,7
65306,1887,7
65306,10681,9
65309,1014,6
65310,10197,5
65311,20785,9
65312,5784,-1
65315,2148,-1
65317,32542,8
65318,1887,7
65318,13659,6
65318,15451,3
65320,5262,9
65321,1887,10
65325,20785,10
65330,15451,10
65331,20785,-1
65332,17777,7
65333,13659,10
65333,17777,8
65333,20785,10
65337,5262,-1
65338,4107,-1
65340,1887,7
65341,20785,10
65343,15451,-1
65345,167,4
65345,15451,9
65351,15451,8
65351,20785,10
65353,15451,7
65356,20785,-1
65360,13659,7
65360,15451,7
65360,20785,7
65360,32542,7
65362,13659,-1
65362,15451,8
65362,17777,-1
65363,13659,-1
65364,20785,9
65367,13659,1
65367,15451,4
65367,17777,6
65367,32542,7
65368,15451,6
65368,32542,7
65369,20785,8
65375,13659,-1
65375,20785,-1
65376,13659,4
65376,15451,3
65376,20785,5
65382,8171,-1
65382,15451,-1
65382,17777,-1
65382,22123,-1
65382,32542,-1
65388,1887,7
65388,20785,9
65389,13659,8
65389,15451,9
65392,13659,9
65394,20785,9
65395,2331,8
65396,1887,-1
65396,5262,-1
65396,13659,-1
65397,8171,-1
65399,4107,7
65399,19115,8
65400,1630,5
65400,2355,7
65400,4107,8
65400,19115,9
65402,10681,-1
65405,20785,8
65406,15451,10
65406,32542,10
65414,10681,7
65414,15451,7
65414,19115,6
65414,20785,8
65414,32542,7
65415,20785,8
65417,13659,-1
65417,15451,-1
65417,20785,-1
65418,1887,8
65418,19115,10
65419,1887,8
65420,4107,8
65420,8171,8
65420,13659,5
65420,15451,3
65420,20785,8
65420,32542,8
65423,17777,8
65424,20785,9
65425,13659,7
65425,20785,7
65427,1887,9
65429,20785,10
65430,13659,4
65430,15451,6
65430,17777,6
65430,20785,7
65432,20785,10
65436,15451,10
65437,15451,-1
65437,20785,-1
65438,13659,8
65444,15451,10
65452,15451,10
65457,15451,10
65457,20785,9
65459,22123,-1
65465,15451,8
65465,20785,10
65467,1887,8
65468,10681,-1
65468,13659,-1
65468,15451,-1
65468,17777,-1
65468,20785,-1
65468,32542,-1
65469,15451,4
65471,15451,8
65471,17777,6
65477,1887,6
65477,13659,8
65477,15451,8
65477,17777,7
65477,20785,8
65477,32542,7
65478,4107,9
65478,20785,9
65479,20785,-1
65481,15451,7
65483,15451,-1
65485,13659,9
65487,13659,9
65487,15451,8
65488,15451,10
65488,20785,9
65491,13659,8
65491,15451,8
65491,17777,6
65491,20785,10
65493,1887,-1
65493,10681,-1
65496,22123,6
65497,4107,8
65497,13659,7
65497,15451,8
65497,16199,5
65497,17777,4
65497,20785,7
65497,22123,7
65500,2148,7
65500,4107,8
65500,5262,6
65500,10702,5
65501,15451,-1
65504,2148,-1
65504,5784,-1
65507,1887,5
65509,15451,10
65509,20785,10
65511,32542,7
65512,2148,5
65515,15451,5
65515,20785,9
65519,1887,7
65519,15451,7
65519,20785,7
65520,15451,-1
65520,17777,-1
65520,20785,-1
65521,1887,9
65522,20785,10
65525,20785,8
65526,4053,10
65526,5262,7
65526,20785,10
65527,1887,10
65528,1887,8
65528,5262,7
65528,20785,7
65528,32542,10
65529,20785,8
65534,5262,8
65535,15451,5
65539,15451,7
65541,5262,5
65541,13659,9
65541,15451,6
65543,20785,10
65545,15451,10
65545,20785,9
65546,22123,6
65547,167,8
65547,5784,8
65548,5784,-1
65550,15451,7
65550,17777,8
65553,13659,7
65553,15451,7
65553,20785,7
65556,14735,7
65556,15451,10
65557,651,6
65557,15451,8
65557,20785,10
65557,32542,7
65558,15451,7
65559,5262,7
65560,1887,7
65560,4107,8
65560,15451,4
65560,20785,7
65561,4107,10
65564,15451,7
65565,15451,-1
65568,1887,10
65572,13659,4
65572,15451,7
65572,20785,8
65573,13659,8
65573,15451,6
65573,17777,7
65573,20785,8
65574,13659,4
65576,15451,6
65577,20785,6
65579,13659,8
65579,15451,8
65581,1887,9
65582,1887,6
65582,2331,8
65582,13659,8
65582,15451,8
65582,17777,5
65582,20785,8
65582,32542,8
65582,33021,1
65584,15451,10
65587,13659,7
65588,4107,10
65588,10681,9
65588,10934,8
65588,13659,7
65588,15451,10
65588,20785,9
65589,4053,9
65589,13659,8
65589,20785,8
65590,13659,7
65590,15451,7
65590,20785,9
65593,2148,6
65594,15451,-1
65595,13659,7
65595,15451,2
65595,20785,5
65595,22123,7
65595,32542,8
65600,167,-1
65600,5262,-1
65602,1887,6
65602,32542,7
65603,5262,9
65604,20785,8
65605,5262,7
65607,8171,9
65607,15451,9
65607,20785,9
65611,15451,7
65611,20785,8
65612,13659,7
65612,20785,8
65612,22123,7
65615,22123,-1
65616,1887,10
65621,32542,8
65622,20785,7
65623,13659,6
65623,15451,6
65623,20785,7
65623,32542,8
65624,13659,7
65624,15451,9
65624,20785,9
65625,15451,9
65626,20785,10
65626,22123,9
65627,15451,4
65627,20785,8
65628,1887,7
65630,20785,8
65631,13659,-1
65631,22123,-1
65633,15451,9
65634,1887,8
65634,4107,8
65634,19115,8
65634,20785,7
65635,15451,9
65635,17777,8
65635,20785,8
65635,22123,8
65635,32542,9
65639,15451,8
65639,20785,10
65642,16317,4
65642,32542,7
65643,1887,6
65645,13659,8
65647,15451,-1
65648,13659,7
65648,15451,8
65652,15451,7
65654,13659,8
65654,15451,10
65654,17777,7
65654,20785,10
65654,22123,9
65655,5262,-1
65655,14735,-1
65655,15451,-1
65659,15451,8
65662,1887,-1
65665,15451,10
65665,17777,8
65668,15451,8
65672,17777,6
65674,15451,8
65674,20785,8
65675,15451,-1
65675,20785,-1
65677,15451,10
65678,15451,8
65679,15451,7
65680,13659,8
65680,15451,10
65680,20785,8
65682,1887,8
65682,4107,9
65682,8171,-1
65682,10681,9
65682,15451,9
65682,33021,-1
65683,15451,-1
65683,20785,8
65684,5784,5
65687,20785,6
65688,32542,7
65691,13659,7
65692,2148,-1
65692,32542,-1
65693,13659,10
65693,15451,9
65693,17777,8
65693,20785,8
65693,32542,8
65696,13659,7
65696,15451,6
65697,1887,-1
65697,4107,-1
65698,5244,7
65698,19115,8
65699,1887,8
65700,13659,1
65700,15451,7
65700,22123,6
65700,32542,8
65703,10681,7
65703,15451,7
65703,20785,8
65704,2148,6
65706,4107,-1
65706,15451,-1
65706,20785,-1
65709,15451,-1
65711,15451,-1
65712,15451,8
65712,20785,8
65713,15451,8
65713,20785,10
65715,5262,-1
65717,1887,9
65719,1887,9
65723,1887,7
65723,4107,9
65723,13659,5
65723,19133,6
65723,20785,6
65726,1887,8
65726,2148,-1
65726,5684,7
65726,13659,-1
65728,2148,5
65728,4091,9
65728,8297,5
65728,10197,6
65728,20785,7
65729,971,7
65729,2148,7
65729,4053,8
65732,32542,7
65736,167,-1
65737,1887,9
65737,19115,8
65739,1887,9
65739,4107,8
65741,1488,-1
65741,1887,-1
65741,15451,-1
65741,20785,-1
65743,4107,7
65744,3318,8
65744,4107,8
65744,13659,7
65744,15451,8
65744,20785,7
65746,971,-1
65747,167,-1
65747,651,-1
65747,1887,-1
65747,3318,-1
65749,1887,7
65749,4107,9
65749,5262,6
65752,1887,8
65752,4107,7
65754,1887,10
65754,5244,5
65754,10197,10
65755,1887,9
65755,4053,9
65755,4107,8
65755,13659,8
65755,20785,8
65755,32542,8
65757,1887,8
65757,4107,8
65757,10702,5
65757,13659,8
65757,15451,-1
65757,17777,4
65757,20785,8
65757,32542,7
65759,1887,8
65759,5262,8
65761,971,-1
65761,1887,-1
65763,1887,9
65763,13659,6
65764,167,8
65764,5155,6
65764,13659,9
65766,1887,9
65766,5262,7
65767,5262,10
65769,4107,8
65770,1887,8
65770,2148,6
65770,5155,8
65770,5262,7
65774,1887,10
65774,8171,8
65775,4107,8
65783,1887,9
65783,10197,8
65783,13659,5
65784,2148,7
65788,167,8
65794,8171,-1
65794,15451,9
65797,1887,6
65799,1887,6
65801,2148,7
65803,4053,-1
65803,5262,-1
65806,4107,-1
65807,1887,-1
65808,1887,10
65809,651,-1
65809,1887,-1
65809,2331,-1
65809,3318,5
65809,4107,-1
65809,5244,9
65809,5285,-1
65809,9220,-1
65809,10681,8
65809,13659,8
65809,16317,6
65810,1887,9
65810,4107,9
65812,4053,-1
65812,20785,10
65813,5262,-1
65815,1887,8
65816,167,-1
65816,1887,-1
65819,5262,7
65823,2148,3
65823,5262,10
65826,1014,10
65826,1887,10
65829,1887,-1
65829,5262,-1
65830,1887,-1
65831,1887,8
65833,4107,7
65833,10197,5
65836,651,5
65836,1488,9
65836,1819,4
65836,1887,5
65836,2148,2
65836,2355,4
65836,4091,8
65836,4761,6
65836,5155,6
65836,5784,3
65836,10681,6
65836,16317,6
65836,17777,5
65836,19115,4
65836,22123,6
65836,32542,8
65840,167,7
65840,1887,9
65840,4107,9
65840,5031,8
65840,5155,8
65840,7744,6
65840,8171,7
65840,8297,4
65840,9220,5
65840,10197,6
65840,10934,8
65840,13659,7
65840,15451,6
65840,16199,5
65840,17777,8
65840,19115,8
65840,20785,10
65840,22123,6
65840,32542,8
65840,33021,4
65842,13659,7
65844,15451,8
65844,20785,7
65845,651,7
65845,10702,10
65845,15451,10
65845,17777,8
65848,20785,-1
65849,1488,9
65852,1887,10
65855,1887,10
65855,2148,3
65855,5155,8
65855,5784,5
65855,10197,9
65855,19115,9
65855,19133,6
65855,20785,6
65855,32542,-1
65856,167,8
65856,13659,9
65856,15451,7
65856,16199,6
65856,17777,7
65856,20785,9
65859,1887,4
65862,1887,9
65862,13659,-1
65862,15451,-1
65862,17777,-1
65868,971,7
65869,20785,9
65871,1887,-1
65872,1887,5
65874,167,9
65875,651,8
65875,1887,10
65875,4107,9
65875,13659,9
65876,5262,10
65877,1887,7
65878,13659,9
65880,4053,-1
65880,5784,-1
65884,651,7
65884,1887,8
65888,2148,-1
65888,10197,-1
65891,1887,8
65892,1887,5
65893,1887,-1
65898,1887,8
65898,20785,8
65900,1887,-1
65902,15451,-1
65902,20785,9
65902,32542,8
65903,167,7
65903,4107,9
65907,167,4
65908,10420,5
65910,2148,2
65911,1887,6
65911,4107,1
65914,1887,8
65915,1887,6
65915,4107,5
65917,1887,9
65917,5262,9
65918,13659,8
65918,15451,-1
65919,2148,5
65920,1887,8
65921,167,7
65921,1014,9
65921,4053,8
65921,5262,9
65922,2071,6
65922,4091,7
65925,5262,8
65928,167,7
65929,1887,10
65931,1887,7
65931,15451,-1
65931,20785,-1
65931,32542,-1
65934,2355,-1
65941,5784,9
65944,167,7
65944,1488,8
65944,1887,7
65944,2071,7
65944,4053,6
65944,5244,7
65944,5262,5
65946,167,-1
65948,1887,10
65948,5262,9
65948,13659,10
65948,32542,9
65949,10197,8
65950,1887,8
65950,4107,8
65952,1887,10
65952,4053,9
65952,13659,8
65952,14735,8
65952,15451,9
65952,20785,7
65952,32542,8
65953,1887,8
65953,4107,9
65956,1887,8
65958,20785,7
65962,1887,9
65962,32542,8
65969,5031,7
65970,1887,8
65973,1068,8
65974,1887,8
65976,651,6
65976,1887,8
65976,2148,6
65976,13659,8
65976,17777,6
65976,19115,8
65976,22123,7
65978,1887,9
65980,1887,8
65984,5262,10
65993,1630,-1
65993,3318,2
65993,6182,5
65994,1887,10
65994,10197,5
65999,1887,8
65999,20785,8
66000,1887,9
66000,3318,-1
66000,16317,6
66001,1887,8
66004,4053,-1
66004,10934,-1
66004,13659,-1
66004,20785,-1
66004,32542,-1
66005,1887,8
66005,13659,7
66006,2148,8
66007,4107,4
66008,1887,7
66008,10702,6
66010,1887,9
66010,32542,7
66012,651,-1
66012,13659,6
66014,167,-1
66014,2148,-1
66019,1887,8
66021,167,-1
66021,1014,-1
66021,1819,-1
66021,1887,-1
66021,4107,-1
66021,5244,-1
66021,5684,-1
66021,8297,-1
66021,9220,-1
66021,10197,-1
66021,10681,-1
66021,10702,-1
66021,10934,-1
66021,13659,-1
66021,15451,-1
66021,16317,-1
66021,16419,-1
66021,17777,-1
66021,18639,-1
66021,19133,-1
66021,20785,-1
66021,22123,-1
66021,31573,-1
66021,32542,-1
66021,33021,-1
66023,1887,9
66024,1887,9
66024,2148,5
66024,10197,6
66024,13659,6
66024,16317,8
66024,32542,7
66025,1887,7
66025,5262,7
66025,13659,7
66025,20785,7
66025,32542,-1
66027,1887,8
66027,4107,8
66029,1887,7
66032,1887,6
66033,651,7
66034,1887,5
66037,1887,2
66039,1887,-1
66039,2148,-1
66043,1887,7
66046,5262,10
66047,1887,5
66047,13659,6
66047,15451,7
66047,17777,5
66047,20785,8
66048,1887,-1
66049,167,8
66049,651,8
66049,3329,7
66049,3916,7
66050,5262,7
66053,14735,8
66053,20785,8
66055,4107,7
66055,5096,6
66055,8171,-1
66055,10197,3
66055,10262,6
66055,19115,8
66057,5401,-1
66058,5155,7
66058,19115,8
66058,20785,6
66059,167,9
66059,1887,8
66059,4107,9
66059,10681,7
66061,2148,5
66064,1887,-1
66067,1887,9
66067,13659,-1
66069,1887,10
66069,8171,10
66071,651,1
66071,5784,7
66071,20785,8
66073,5262,9
66073,32542,-1
66074,1887,10
66074,13659,9
66079,167,6
66081,1887,9
66081,4053,7
66084,167,-1
66084,1887,-1
66084,16199,-1
66084,20785,9
66085,3318,10
66086,1887,-1
66086,4107,-1
66086,5244,-1
66087,2148,7
66087,3318,5
66087,5262,8
66087,5784,8
66087,10934,7
66087,13659,7
66087,17777,6
66088,1887,8
66089,1887,9
66090,5262,8
66095,8171,-1
66095,8297,-1
66097,1887,-1
66097,4107,-1
66097,13659,-1
66100,1887,8
66101,2148,10
66101,5262,-1
66103,1887,10
66105,9220,8
66108,1887,9
66109,15451,-1
66110,167,8
66112,1887,10
66112,13659,9
66113,1887,6
66113,15451,10
66116,1887,-1
66116,2148,-1
66117,1887,10
66118,2148,5
66118,13659,8
66118,17777,7
66118,22123,6
66119,13659,7
66120,651,4
66120,1887,5
66120,2148,7
66120,3318,7
66120,10197,7
66121,167,9
66125,1887,-1
66125,9220,-1
66125,10197,-1
66126,5784,7
66126,13659,7
66126,17777,7
66126,20785,9
66126,32542,8
66130,651,5
66130,9220,7
66133,1887,2
66133,13659,3
66135,1887,7
66135,3318,7
66136,1887,10
66137,1887,8
66137,3318,9
66137,4053,8
66137,13659,-1
66142,167,8
66142,1887,8
66142,5262,6
66142,20785,8
66143,1887,8
66143,8171,7
66144,1488,7
66144,1887,6
66146,1887,-1
66146,2071,-1
66146,5262,-1
66147,1887,7
66147,4107,8
66147,13659,8
66147,15451,7
66147,20785,7
66147,32542,8
66148,4107,9
66150,2148,7
66151,1887,9
66152,5262,10
66155,4053,9
66156,1887,10
66156,5244,8
66159,9220,9
66159,17777,7
66161,1887,9
66161,10702,4
66162,1887,9
66165,651,-1
66165,1887,7
66165,13659,7
66165,20785,7
66166,13659,7
66166,17777,6
66166,20785,8
66166,32542,8
66169,651,-1
66169,1887,-1
66171,1887,6
66173,1887,10
66174,1887,7
66174,13659,7
66174,15451,6
66177,1887,4
66178,1887,-1
66178,13659,-1
66178,20785,-1
66181,1887,8
66186,2071,5
66186,2148,8
66188,1887,10
66188,2148,7
66190,1887,10
66190,4107,10
66190,13659,9
66191,167,10
66193,1887,9
66195,1887,9
66195,4107,8
66196,4107,-1
66200,2148,7
66200,3318,6
66200,5262,7
66200,10681,7
66203,1887,7
66208,1887,9
66208,3318,10
66210,651,6
66211,15451,8
66212,1887,9
66212,13659,8
66214,1887,10
66215,8375,10
66218,1887,8
66218,5262,7
66220,4107,-1
66220,20785,8
66221,1887,7
66221,2148,7
66222,1887,-1
66222,4107,-1
66224,5155,7
66226,13659,-1
66231,651,6
66232,651,9
66232,3318,7
66232,10681,9
66235,167,-1
66235,1887,10
66235,4107,-1
66235,4312,7
66235,7744,-1
66236,4107,10
66236,5262,7
66237,3329,7
66238,1887,9
66243,651,7
66243,1887,7
66243,2148,-1
66245,1887,7
66246,1887,10
66247,4053,10
66247,20785,9
66249,167,10
66250,1887,6
66252,2148,4
66252,3318,7
66253,10934,-1
66253,13659,-1
66253,20785,-1
66256,1887,10
66258,1887,9
66258,3318,5
66259,13659,5
66259,20785,6
66262,971,10
66262,1014,9
66262,19115,10
66263,167,6
66263,1887,6
66268,1887,10
66268,3318,8
66270,2148,8
66270,5784,8
66272,2148,8
66274,2355,9
66274,4853,7
66276,651,-1
66276,1887,-1
66276,14735,-1
66281,167,7
66281,5784,7
66281,20785,6
66283,1887,-1
66283,20785,7
66284,1887,9
66285,8171,-1
66286,167,8
66286,5262,9
66290,167,7
66291,10702,7
66298,10681,9
66298,15451,8
66301,651,-1
66301,1887,9
66302,1887,4
66304,1887,7
66304,3969,8
66309,3318,8
66309,3329,-1
66309,5262,6
66310,651,7
66310,1887,10
66315,5262,-1
66316,1887,10
66316,13659,6
66319,1887,10
66319,15451,9
66319,18639,-1
66319,20785,10
66326,1887,10
66327,10681,8
66333,1887,-1
66337,4107,10
66338,3318,7
66343,1887,5
66343,5262,5
66343,9220,8
66344,651,5
66344,1887,10
66344,13659,9
66348,167,7
66348,1887,10
66355,167,7
66355,651,7
66355,1887,8
66355,3318,7
66355,10681,6
66355,20785,8
66356,1887,9
66357,167,6
66357,4107,6
66358,1887,-1
66358,10934,-1
66359,1887,10
66360,10702,10
66362,1887,-1
66365,1887,7
66365,2355,8
66366,1887,-1
66366,4107,-1
66370,1887,8
66370,13659,-1
66373,1887,-1
66373,4053,-1
66374,1887,9
66374,4107,10
66374,8297,9
66374,10197,9
66374,10934,8
66374,16199,8
66374,20785,9
66375,1488,8
66375,1887,8
66375,16317,5
66377,1887,7
66377,7744,6
66377,13659,5
66377,15451,8
66379,1887,8
66379,4053,8
66381,1887,7
66386,4107,7
66388,1014,-1
66389,1887,8
66390,651,7
66390,8171,7
66390,10702,7
66390,13659,9
66390,16199,7
66390,30364,7
66390,32542,10
66391,10934,5
66391,15451,-1
66391,20785,-1
66392,167,-1
66392,1887,9
66392,3318,-1
66392,5244,-1
66393,1887,9
66393,4107,9
66394,4053,-1
66394,5262,-1
66404,167,7
66406,5262,10
66406,17777,7
66406,20785,10
66407,1887,-1
66410,1887,-1
66410,4107,-1
66411,13659,5
66411,16317,-1
66411,19133,-1
66411,32542,7
66412,1887,6
66414,1887,7
66417,1887,-1
66417,4053,-1
66417,20785,-1
66418,1887,-1
66419,651,-1
66422,1887,9
66422,4107,9
66425,2148,9
66425,3318,8
66426,13659,8
66427,1887,7
66427,10934,6
66427,13659,7
66427,15451,7
66427,17777,5
66427,20785,7
66429,167,6
66429,4107,10
66430,1887,6
66430,3318,8
66430,5262,7
66430,13659,8
66431,651,6
66432,1887,-1
66432,2148,-1
66432,5262,-1
66434,5244,10
66435,16317,5
66445,1887,6
66445,4107,7
66445,13659,6
66447,167,6
66447,651,7
66447,13659,8
66447,15451,7
66447,20785,8
66447,32542,6
66449,1887,10
66449,4053,10
66449,4107,10
66449,8171,10
66449,10702,10
66449,15451,10
66449,20785,10
66449,32542,10
66451,13659,8
66451,15451,-1
66455,1887,9
66459,4107,7
66459,13659,10
66461,1887,9
66461,5262,10
66463,5262,7
66464,651,8
66464,4107,8
66464,8171,10
66466,651,-1
66466,3318,-1
66466,5096,-1
66466,8297,-1
66468,1887,10
66468,5262,9
66468,13659,7
66469,167,8
66469,1887,9
66469,13659,9
66469,17777,8
66470,1887,7
66470,4107,10
66473,651,-1
66474,1887,-1
66478,1887,-1
66482,1887,7
66486,5262,-1
66487,1887,10
66489,1887,9
66491,167,10
66491,10681,6
66492,1887,7
66492,10197,6
66492,10934,8
66492,14735,8
66492,15451,10
66492,16199,7
66492,20785,8
66493,4107,7
66494,651,6
